x,y,z,intensity
-2.28992,3.50204,0.219288,67
-2.28102,3.48842,-0.810175,16
-2.29572,3.51224,0.3671,60
-2.28091,3.49092,-0.660466,14
-2.28284,3.49519,0.512583,63
-2.27897,3.4906,-0.511851,15
-2.2834,3.49873,0.661718,49
-2.27911,3.49215,-0.364834,16
-2.27522,3.48752,0.809412,45
-2.27364,3.48643,-0.218136,16
-2.28699,3.50823,0.96684,63
-2.27847,3.4965,-0.0728463,14
-2.27334,3.48995,1.11603,20
-2.26644,3.49002,0.0726369,13
-2.25478,3.47339,-0.956042,3
-2.26573,3.49158,0.218136,48
-2.25814,3.47989,-0.806359,16
-2.27694,3.51021,0.366054,67
-2.26442,3.49223,-0.659215,14
-2.2717,3.5048,0.512826,57
-2.2603,3.48854,-0.510389,15
-2.26259,3.49341,0.659215,49
-2.26474,3.49674,-0.364485,15
-2.26197,3.49379,0.80903,49
-2.2582,3.48931,-0.217822,18
-2.2705,3.50965,0.96504,60
-2.26082,3.49604,-0.0726718,16
-2.25485,3.48813,1.11292,18
-2.251,3.49286,0.0725322,15
-2.24265,3.48124,-0.956042,2
-2.24595,3.48771,0.217404,39
-2.24067,3.4795,-0.804451,16
-2.25713,3.5064,0.364834,66
-2.24794,3.49347,-0.657963,16
-2.2573,3.50937,0.512339,60
-2.24703,3.49474,-0.510145,28
-2.24717,3.4963,0.658276,53
-2.24391,3.49122,-0.363091,16
-2.25294,3.50662,0.810175,55
-2.24493,3.4955,-0.217718,16
-2.24665,3.49952,0.960091,49
-2.24429,3.49718,-0.0725322,16
-2.23431,3.48297,1.10878,19
-2.22802,3.48385,0.0721832,15
-2.21998,3.47263,-0.951543,2
-2.23653,3.49851,0.217613,12
-2.22745,3.48565,-0.804069,16
-2.2438,3.51258,0.36466,67
-2.22829,3.48964,-0.655773,14
-2.2365,3.50385,0.510389,58
-2.23482,3.50256,-0.510145,35
-2.23344,3.50041,0.657651,53
-2.22528,3.48895,-0.362045,17
-2.23013,3.49791,0.806359,55
-2.23057,3.49994,-0.217508,16
-2.23023,3.50076,0.958291,49
-2.22838,3.49785,-0.0723926,16
-2.2186,3.48385,1.10671,19
-2.21109,3.48278,0.0720086,13
-2.21055,3.48326,-0.952443,4
-2.21467,3.49111,0.216671,16
-2.21948,3.50003,-0.805596,16
-2.22726,3.51366,0.363962,63
-2.21036,3.487,-0.653896,15
-2.21743,3.49951,0.508683,63
-2.21682,3.49989,-0.508683,39
-2.21804,3.50317,0.656712,49
-2.21308,3.4967,-0.362045,16
-2.21012,3.49202,0.803306,58
-2.2072,3.48875,-0.216357,18
-2.21653,3.50485,0.957392,52
-2.21081,3.49716,-0.0722181,14
-2.20127,3.4834,1.10412,19
-2.19892,3.49048,0.0720086,15
-2.19007,3.47776,-0.948844,3
-2.1967,3.4883,0.216043,16
-2.20054,3.49574,-0.802924,17
-2.20817,3.50923,0.362742,42
-2.20027,3.49804,-0.654522,15
-2.20309,3.50386,0.508195,58
-2.19297,3.48912,-0.506002,34
-2.20326,3.50549,0.655773,53
-2.19936,3.50064,-0.361696,15
-2.19896,3.50137,0.803688,60
-2.19607,3.49813,-0.216462,15
-2.19599,3.49936,0.953792,52
-2.19495,3.4977,-0.0720784,14
-2.18765,3.48741,1.10309,21
-2.18415,3.49266,0.0719039,15
-2.17129,3.47344,-0.945694,3
-2.17604,3.48239,0.215205,18
-2.18,3.49008,-0.799871,19
-2.18852,3.50508,0.361522,21
-2.18343,3.49693,-0.652958,16
-2.19461,3.5162,0.508926,69
-2.18139,3.49637,-0.506002,27
-2.18055,3.4964,0.652645,53
-2.1808,3.49815,-0.36065,16
-2.1863,3.50698,0.803306,60
-2.17812,3.49522,-0.215834,16
-2.18025,3.5,0.951993,52
-2.17745,3.49685,-0.0719039,14
-2.17444,3.49339,1.10257,18
-2.16818,3.49555,0.0717992,16
-2.15957,3.48303,-0.946144,5
-2.16432,3.49204,0.21531,18
-2.1616,3.48766,-0.797582,17
-2.16997,3.50254,0.360476,15
-2.1706,3.50491,-0.652958,15
-2.17648,3.51578,0.507708,66
-2.16438,3.49759,-0.505027,13
-2.16253,3.49597,0.65108,49
-2.156,3.48541,-0.358559,18
-2.17343,3.51497,0.803306,52
-2.16425,3.50148,-0.215729,18
-2.16127,3.49802,0.949293,52
-2.15831,3.4946,-0.0716945,14
-2.15046,3.48325,1.09688,21
-2.14653,3.48777,0.0714851,15
-2.14536,3.48723,-0.945244,4
-2.15002,3.49618,0.215101,18
-2.14735,3.49184,-0.796818,17
-2.14939,3.49651,0.359082,16
-2.15111,3.50069,-0.650767,16
-2.15381,3.50644,0.50527,37
-2.15008,3.50174,-0.504539,15
-2.15238,3.50686,0.651706,49
-2.14382,3.49292,-0.358559,15
-2.14986,3.50413,0.799108,60
-2.15097,3.50731,-0.215624,15
-2.14904,3.50555,0.949293,52
-2.14192,3.49529,-0.0715549,14
-2.13223,3.48085,1.09377,19
-2.126,3.48159,0.0712058,15
-2.12099,3.47473,-0.939845,4
-2.13156,3.49343,0.214473,18
-2.12901,3.48926,-0.794529,16
-2.13509,3.50059,0.358733,18
-2.13374,3.49974,-0.649203,15
-2.12915,3.4936,0.502346,19
-2.13681,3.50753,-0.504295,16
-2.14013,3.51436,0.651706,59
-2.12332,3.48677,-0.357164,17
-2.13149,3.50155,0.796818,60
-2.12106,3.48579,-0.213845,18
-2.13274,3.50637,0.947494,52
-2.13282,3.50787,-0.0716596,14
-2.12007,3.48827,1.09377,20
-2.11695,3.49412,0.0713105,13
-2.10683,3.47878,-0.938946,5
-2.11418,3.49231,0.213949,18
-2.11886,3.50003,-0.795292,17
-2.12286,3.50802,0.358733,16
-2.11844,3.5021,-0.648264,16
-2.11284,3.49421,0.501371,13
-2.1112,3.49288,-0.501127,16
-2.12274,3.51335,0.650142,53
-2.11938,3.5078,-0.358559,15
-2.11722,3.5056,0.796055,61
-2.11095,3.4966,-0.214054,18
-2.11244,3.50044,0.943895,57
-2.1123,3.5016,-0.0713803,13
-2.10788,3.49565,1.09377,20
-2.10165,3.49634,0.0712058,13
-2.08664,3.47275,-0.935346,5
