x,y,z,intensity
-2.05083,-4.4141,0.0849583,12
-2.05745,-4.42431,0.255713,14
-1.76827,-3.80247,-0.815136,2
-2.05404,-4.41497,0.426017,12
-2.05811,-4.42169,-0.772473,14
-2.06314,-4.43048,0.600085,13
-2.05888,-4.41932,-0.598622,14
-2.06042,-4.42061,0.772473,11
-2.05713,-4.41353,-0.426017,12
-2.06929,-4.43761,0.951755,12
-2.05948,-4.41455,-0.255295,13
-2.07449,-4.4447,1.1324,12
-2.06522,-4.42284,-0.0852026,10
-2.06622,-4.42296,1.30807,18
-2.07472,-4.42502,0.0853074,12
-2.07967,-4.43156,0.256551,14
-1.78737,-3.80871,-0.817807,4
-2.08045,-4.43122,0.428283,13
-2.07857,-4.4252,-0.774351,14
-2.08028,-4.42684,0.600572,14
-2.08274,-4.43007,-0.60106,12
-2.08761,-4.43842,0.776854,11
-2.0827,-4.42796,-0.428109,12
-2.09145,-4.44457,0.954808,10
-2.08678,-4.43263,-0.25676,13
-2.10493,-4.46916,1.1405,13
-2.08576,-4.42646,-0.0854121,12
-2.09071,-4.43494,1.31377,16
-2.0987,-4.43583,0.0856564,12
-2.10538,-4.44594,0.257807,14
-1.8015,-3.80422,-0.818189,2
-2.10785,-4.44914,0.430724,13
-2.10162,-4.43399,-0.777167,14
-2.10593,-4.44108,0.603497,13
-2.105,-4.43712,-0.60301,12
-2.11326,-4.45252,0.780608,11
-2.10754,-4.44046,-0.430026,11
-2.11538,-4.45497,0.958624,12
-2.10996,-4.44156,-0.257702,13
-2.12554,-4.47235,1.1432,13
-2.10979,-4.43721,-0.0857611,12
-2.11862,-4.45379,1.32153,19
-2.12623,-4.45374,0.0861451,12
-2.12433,-4.44577,0.258226,14
-1.80546,-3.77843,-0.813991,2
-2.13282,-4.46152,0.432641,12
-2.13072,-4.45514,-0.782172,14
-2.12827,-4.44802,0.605447,14
-2.12391,-4.43691,-0.603985,14
-2.13732,-4.46293,0.783737,11
-2.13335,-4.45464,-0.432118,11
-2.1394,-4.46527,0.962441,10
-2.13149,-4.44677,-0.258435,13
-2.14282,-4.46842,1.1441,13
-2.13046,-4.44064,-0.0859706,12
-2.14921,-4.47771,1.33085,17
-2.15045,-4.46431,0.0864941,12
-2.14765,-4.45452,0.259168,12
-1.82375,-3.78271,-0.816281,2
-2.1553,-4.46841,0.434036,12
-2.15313,-4.4619,-0.784675,15
-2.15759,-4.46917,0.609347,13
-2.14801,-4.44734,-0.606422,12
-2.15804,-4.46611,0.785614,11
-2.15842,-4.4669,-0.434036,12
-2.17035,-4.48959,0.96931,10
-2.15744,-4.46088,-0.259691,13
-2.16859,-4.48196,1.1495,13
-2.1564,-4.45477,-0.0863894,12
-2.16735,-4.4754,1.3324,17
-2.16864,-4.46217,0.0865988,10
-2.17105,-4.46316,0.26011,14
-1.83179,-3.76573,-0.813991,2
-2.18048,-4.48057,0.435953,12
-2.18079,-4.47923,-0.789056,14
-2.18709,-4.49017,0.613247,13
-2.17396,-4.46123,-0.609347,12
-2.18574,-4.48341,0.789994,11
-2.1775,-4.46651,-0.434733,12
-2.19117,-4.49257,0.971599,10
-2.18263,-4.47307,-0.260842,11
-2.19448,-4.49538,1.1549,13
-2.18422,-4.47237,-0.0868781,12
-2.19059,-4.48343,1.33706,17
-2.193,-4.47253,0.0869479,10
-2.19981,-4.48245,0.26168,14
-1.85357,-3.77694,-0.817807,2
-2.20752,-4.49618,0.438219,10
-2.19729,-4.47336,-0.789368,14
-2.21326,-4.50388,0.616171,13
-2.20529,-4.48568,-0.613734,12
-2.21619,-4.50589,0.795313,9
-2.20363,-4.48033,-0.436825,12
-2.21551,-4.50251,0.975416,10
-2.20529,-4.47976,-0.26168,11
-2.22394,-4.51566,1.1621,12
-2.21573,-4.49701,-0.0875064,12
-2.21819,-4.50001,1.34431,17
-2.21747,-4.48277,0.0872969,11
-2.22618,-4.4984,0.263041,15
-1.85803,-3.75285,-0.813991,2
-2.23558,-4.51344,0.440659,10
-2.22605,-4.49221,-0.794061,16
-2.23337,-4.50502,0.61739,11
-2.2272,-4.49257,-0.615684,12
-2.24166,-4.51975,0.799067,9
-2.23253,-4.49938,-0.439439,13
-2.23994,-4.51234,0.979232,12
-2.22802,-4.48634,-0.262517,14
-2.24584,-4.52222,1.1657,13
-2.24131,-4.51113,-0.0879252,12
-2.24341,-4.51339,1.35052,18
-2.2466,-4.50402,0.0878554,11
-2.24554,-4.49993,0.263564,13
-1.88099,-3.76775,-0.818571,2
-2.25588,-4.51669,0.441705,12
-2.25064,-4.50424,-0.797503,14
-2.25629,-4.51357,0.619584,13
-2.24564,-4.49227,-0.616659,12
-2.2637,-4.52642,0.80157,9
-2.25457,-4.50621,-0.440834,11
-2.26368,-4.52244,0.983048,12
-2.25004,-4.49322,-0.263355,12
-2.26605,-4.52521,1.1684,13
-2.26342,-4.51797,-0.0882045,10
-2.27049,-4.53011,1.35776,18
-2.2768,-4.52692,0.0884488,13
-2.2774,-4.52418,0.265448,13
-1.88465,-3.74395,-0.814754,2
-2.28249,-4.53232,0.443971,12
-2.28156,-4.52851,-0.803135,14
-2.28107,-4.52556,0.622265,11
-2.27739,-4.5163,-0.621046,14
-2.2866,-4.53261,0.804073,9
-2.28286,-4.52321,-0.443274,11
-2.29282,-4.54295,0.989154,10
-2.27933,-4.51426,-0.265029,12
-2.29414,-4.54162,1.17469,13
-2.28459,-4.52075,-0.0884139,8
-2.29675,-4.54284,1.36398,17
-2.29892,-4.53142,0.0886931,13
-2.30041,-4.53044,0.266285,13
-1.90369,-3.74752,-0.817044,2
-2.30451,-4.53458,0.445017,12
-2.30531,-4.5342,-0.805638,16
-2.30765,-4.53881,0.62519,11
-2.30934,-4.54018,-0.625434,12
-2.30779,-4.53516,0.80595,11
-2.30677,-4.5312,-0.444843,13
-2.3148,-4.54501,0.991444,12
-2.31218,-4.53791,-0.266913,12
-2.32935,-4.56964,1.18414,15
-2.30762,-4.527,-0.0886931,10
-2.31434,-4.53824,1.36501,19
-2.32098,-4.53365,0.0889026,11
-2.33625,-4.5615,0.268588,13
-1.91855,-3.74435,-0.817807,2
-2.33305,-4.55133,0.447458,12
-2.32563,-4.53492,-0.807202,18
-2.33696,-4.55505,0.628602,11
-2.33786,-4.55681,-0.628846,13
-2.33714,-4.55344,0.810643,11
-2.33258,-4.54261,-0.44676,11
-2.34142,-4.55786,0.996023,12
-2.34079,-4.55468,-0.268379,12
-2.3534,-4.57922,1.18864,15
-2.33804,-4.54738,-0.0892516,8
-2.34608,-4.56106,1.37433,19
-2.35068,-4.55436,0.089461,11
-2.35686,-4.56437,0.269216,13
-1.92916,-3.73448,-0.817044,2
-2.35819,-4.56304,0.449375,10
-2.35064,-4.54648,-0.810643,23
-2.35387,-4.5508,0.62909,11
-2.35843,-4.55962,-0.630308,13
-2.36675,-4.57373,0.815649,11
-2.36046,-4.55963,-0.449201,11
-2.36916,-4.57448,1.00137,10
-2.36139,-4.55753,-0.269007,12
-2.37126,-4.57659,1.18999,18
-2.36415,-4.5609,-0.0896705,10
-2.37542,-4.58069,1.38261,18
-2.37869,-4.57137,0.0899497,11
-2.37462,-4.55966,0.269426,13
-1.93493,-3.71379,-0.813991,2
-2.39356,-4.59407,0.45321,10
-2.38213,-4.57019,-0.816275,30
-2.38639,-4.57641,0.633721,13
-2.37434,-4.55135,-0.630308,13
-2.39549,-4.58996,0.82003,11
-2.3865,-4.57079,-0.451118,13
-2.39966,-4.59402,1.00747,10
-2.39023,-4.57404,-0.270472,12
-2.39444,-4.5821,1.19359,22
-2.38746,-4.5668,-0.0899497,10
-2.40035,-4.58949,1.38779,17
-2.40844,-4.58741,0.0904384,11
-2.40246,-4.57214,0.270682,13
-1.95309,-3.71536,-0.815899,2
-2.41409,-4.59232,0.453907,10
-2.41082,-4.58416,-0.820342,31
