x,y,z,intensity
-0.0365356,3.67227,0.98403,26
-0.0251357,2.88028,-0.771798,19
-0.0315366,3.6873,0.0643645,32
-0.0276717,3.303,-0.762584,7
-0.030129,3.67284,0.192492,19
-0.0250907,3.05865,-0.594561,13
-0.0292562,3.64396,0.318816,7
-0.0240473,3.06174,-0.484947,10
-0.0202139,2.63215,0.323198,8
-0.0232257,3.09467,-0.379989,30
-0.022618,3.08546,0.488701,13
-0.0225061,3.07019,-0.268614,20
-0.0220003,3.07438,0.597614,11
-0.0214451,3.07171,-0.160985,64
-0.0250304,3.67719,0.848965,11
-0.0203977,3.07546,-0.0536836,17
-0.0237657,3.6801,0.986101,26
-0.0151225,2.88808,-0.773869,29
-0.0186846,3.69139,0.0644343,30
-0.0161235,3.29918,-0.761684,7
-0.017309,3.67292,0.192492,17
-0.0144885,3.07442,-0.597614,12
-0.0149547,3.29538,0.288311,18
-0.0134034,3.07168,-0.486511,6
-0.0123202,3.06893,-0.37682,16
-0.0118635,3.08947,0.489327,8
-0.0118432,3.0842,-0.269834,17
-0.0125341,3.41997,0.664779,11
-0.0107512,3.07975,-0.161404,32
-0.0122211,3.68505,0.850765,28
-0.00966771,3.07752,-0.0537185,16
-0.0109605,3.69368,0.989724,31
-0.00553096,2.88039,-0.771798,38
-0.00645979,3.70143,0.0646088,31
-0.00519429,3.30701,-0.763484,7
-0.00485645,3.47722,0.182234,3
-0.00428021,3.06464,-0.595706,13
-0.00423271,3.46476,0.303128,40
-0.00321853,3.07368,-0.486824,10
-0.00322364,3.69227,0.453354,20
-0.0021493,3.07888,-0.378039,10
-0.00161959,3.09344,0.489953,8
-0.00161163,3.07824,-0.269311,15
-0.00113768,3.25508,0.632723,20
-0.000539195,3.08976,-0.161927,12
4.41067e-08,3.69871,0.853914,30
0.000534971,3.07353,-0.0536487,16
0.00128999,3.69563,0.990242,28
0.00449999,2.86493,-0.767657,34
0.00646686,3.70543,0.0646786,32
0.00634866,3.30701,-0.763484,7
0.00680963,3.25153,0.170406,22
0.00643055,3.07052,-0.596851,13
0.00834002,3.67595,0.321605,17
0.00751966,3.07763,-0.48745,10
0.00938518,3.58506,0.440192,12
0.00861953,3.08681,-0.379014,13
0.00932441,3.14281,0.497775,15
0.00910916,3.07026,-0.268614,16
0.0102132,3.25113,0.631959,12
0.0103183,3.11171,-0.163079,38
0.012951,3.71038,0.856614,30
0.0112644,3.07351,-0.0536487,16
0.0141985,3.69754,0.990759,31
0.0144719,2.8591,-0.766104,25
0.0193062,3.68739,0.0643645,18
0.0179142,3.31086,-0.764384,9
0.0204584,3.66292,0.191968,20
0.0171933,3.07833,-0.598377,12
0.0213772,3.71176,0.324742,38
0.0182868,3.08153,-0.488076,10
0.0204936,3.35474,0.411918,10
0.0195933,3.11852,-0.382914,28
0.0203467,3.15066,0.499026,27
0.020429,3.08017,-0.269486,17
0.0211068,3.18237,0.618603,7
0.021329,3.13363,-0.16423,76
0.0259852,3.722,0.859313,30
0.0221082,3.08945,-0.0539279,16
0.027131,3.70133,0.991795,31
0.0250177,2.86676,-0.768175,12
0.0282695,3.23938,0.0565458,7
0.0293475,3.29714,-0.761234,9
0.0336422,3.70676,0.194271,19
0.0285297,3.08414,-0.599522,13
0.0350574,3.71963,0.32544,37
0.0295804,3.08145,-0.488076,7
0.0319553,3.32885,0.40875,2
0.0303051,3.10057,-0.38072,15
0.0314239,3.15847,0.500277,60
0.0312204,3.08406,-0.269834,17
0.0323454,3.14104,0.610589,2
0.0323145,3.0856,-0.161718,27
0.039626,3.72188,0.859313,27
0.0329129,3.09135,-0.0539628,15
0.0401355,3.70894,0.993865,31
0.0352126,2.88211,-0.772316,10
0.0414833,3.30091,-0.762134,9
0.0464063,3.69264,0.193538,8
0.0394946,3.09973,-0.602575,13
0.0481947,3.73143,0.326485,35
0.0406476,3.10503,-0.49183,13
0.0438392,3.30489,0.405825,2
0.0419084,3.1183,-0.382914,12
0.0422342,3.14254,0.497775,27
0.0420135,3.08593,-0.270008,30
0.0430938,3.1252,0.607536,2
0.0434175,3.10943,-0.162974,12
0.052591,3.71977,0.858863,24
0.0441284,3.12121,-0.0544864,12
0.0532488,3.72037,0.996971,31
0.045395,2.88969,-0.774387,10
0.0584224,3.71897,0.064923,26
0.0525524,3.30854,-0.763934,9
0.059678,3.71642,0.194794,20
0.0502834,3.09761,-0.602193,13
0.0613513,3.73921,0.327183,35
0.0514619,3.13648,-0.496836,28
0.0545674,3.29083,0.404119,2
0.0532475,3.17769,-0.390226,4
0.0533047,3.1483,0.498713,9
0.0534645,3.1256,-0.273495,12
0.0537236,3.14075,0.610589,5
0.0542125,3.13723,-0.16444,10
0.0649252,3.71958,0.858863,22
0.0548801,3.11304,-0.0543468,13
0.0663029,3.72402,0.998006,31
0.0546092,2.87021,-0.76921,10
0.0716734,3.73274,0.0651673,26
0.0640248,3.30444,-0.763034,10
0.0726904,3.71819,0.194899,20
0.0605545,3.09742,-0.602193,12
0.0735945,3.73102,0.326485,35
0.0623306,3.13233,-0.49621,30
0.0658957,3.28268,0.403144,2
0.0630944,3.11596,-0.38267,18
0.0644546,3.15599,0.499965,8
0.0646029,3.16325,-0.276807,2
0.0648491,3.14839,0.612115,8
0.0668646,3.21889,-0.168731,2
0.0782342,3.73492,0.862462,24
0.0657471,3.11283,-0.0543468,13
0.079385,3.72763,0.999042,30
0.0648025,2.87773,-0.771281,10
0.0846547,3.73047,0.0651324,26
0.0757382,3.31199,-0.764834,9
0.0860379,3.73388,0.195736,22
0.0716384,3.10897,-0.604483,12
0.0868464,3.7407,0.327357,30
0.0732188,3.13012,-0.495897,27
0.0770743,3.27052,0.401681,2
0.0745811,3.14152,-0.385838,13
0.0757077,3.16562,0.501529,2
0.075931,3.17496,-0.277853,1
0.0755085,3.13441,0.609444,3
0.0772744,3.18469,-0.166952,2
0.0916053,3.74826,0.865612,26
0.0769086,3.12458,-0.0545562,8
0.0924417,3.72926,0.999559,30
0.0750476,2.88521,-0.773351,10
0.097834,3.73615,0.0652371,25
0.0871953,3.30781,-0.763934,9
