x,y,z,intensity
1.01853,1.29015,0.086145,19
1.1783,1.49145,0.166293,22
1.16563,1.47488,0.230821,30
0.802623,1.01484,0.204929,46
0.739251,0.934376,-0.104238,2
1.01105,1.27791,0.316743,29
0.747418,0.944361,-0.0631172,12
1.08506,1.37048,0.403562,39
0.742453,0.937414,-0.0208731,69
1.06861,1.34488,0.0299832,23
1.06902,1.34443,0.0900178,31
1.16587,1.4657,0.163853,23
1.16459,1.46304,0.229602,28
0.809853,1.01667,0.205868,47
0.742508,0.93179,-0.104238,4
0.97901,1.22814,0.305294,38
0.759591,0.952546,-0.0638499,19
1.09956,1.37887,0.407161,41
0.755696,0.947322,-0.0211523,16
1.05979,1.32378,0.0295993,12
1.07519,1.34206,0.0901225,33
1.16875,1.45831,0.163504,19
1.16249,1.44947,0.228139,26
0.816047,1.01677,0.206494,49
0.752155,0.936831,-0.10511,12
0.93433,1.16332,0.29003,27
0.75307,0.9373,-0.0630125,28
1.10461,1.37483,0.407161,40
0.824306,1.0256,-0.0229674,12
1.20929,1.50406,0.51712,1
1.05584,1.30899,0.0293549,13
1.07485,1.33208,0.0897038,29
1.14655,1.41992,0.159669,11
1.15781,1.43284,0.22619,26
0.819591,1.01392,0.206494,50
0.754168,0.93265,-0.104936,17
0.919864,1.13715,0.284305,48
0.752568,0.930008,-0.0626985,36
1.10817,1.36946,0.406712,43
1.07071,1.32269,-0.029704,12
1.17077,1.44578,0.498486,1
1.06648,1.31324,0.0295295,15
1.06163,1.30681,0.0882384,13
0.999173,1.22904,0.138578,9
1.15629,1.4213,0.224971,25
0.755412,0.92854,-0.146974,1
0.815467,1.002,0.204616,47
0.76103,0.934779,-0.105458,25
0.864121,1.06103,0.265988,23
0.755648,0.927507,-0.0626985,15
1.11517,1.36879,0.407611,49
1.0852,1.33153,-0.0299832,16
1.14382,1.40296,0.485027,1
1.08475,1.32673,0.0299134,14
1.04848,1.28145,0.086773,9
0.927526,1.13322,0.128119,8
1.15974,1.41592,0.224727,22
0.766197,0.935111,-0.148437,1
0.816456,0.996094,0.203991,50
0.756709,0.922873,-0.104413,23
0.881515,1.0747,0.270186,41
0.776618,0.94648,-0.0641639,10
1.12241,1.36791,0.408511,59
1.10252,1.34319,-0.0303323,34
1.12909,1.37507,0.476745,1
1.10105,1.33664,0.0302276,22
