x,y,z,intensity
1.34277,0.731189,-0.242161,73
1.33717,0.72814,0.186948,75
1.34253,0.730753,-0.187679,81
1.32394,0.720336,0.238719,58
1.33546,0.726306,-0.133,91
1.36436,0.74171,0.30186,49
1.34776,0.732382,-0.080388,78
1.3237,0.719012,0.347774,70
1.34074,0.728268,-0.0266324,76
1.32254,0.718082,0.40324,66
1.35073,0.730946,-0.411522,65
1.34025,0.724975,0.0265975,58
1.35079,0.730372,-0.354523,100
1.3459,0.727423,0.0801787,60
1.35407,0.731841,-0.299189,73
1.34976,0.729203,0.13422,61
1.35053,0.729313,-0.243099,77
1.33633,0.721349,0.18646,75
1.35044,0.728656,-0.18841,82
1.34221,0.723917,0.241535,57
1.34851,0.727315,-0.134046,97
1.3462,0.725764,0.29728,24
1.35558,0.730515,-0.0807021,79
1.34851,0.726401,0.353623,73
1.36101,0.73283,-0.0269814,80
1.33027,0.715977,0.404793,65
1.35668,0.728054,-0.412558,66
1.34982,0.724073,0.0267371,58
1.35334,0.725653,-0.354523,100
1.35547,0.726495,0.0805974,58
1.35143,0.724327,-0.298044,60
1.36283,0.730132,0.135266,61
1.34958,0.72273,-0.242473,68
1.33884,0.716679,0.18646,73
1.36172,0.72862,-0.189629,81
1.35344,0.723886,0.243099,60
1.35631,0.725422,-0.134568,95
1.34526,0.719209,0.296517,66
1.3546,0.723896,-0.0804927,79
1.34072,0.716181,0.350924,75
1.37414,0.733725,-0.0271908,78
1.34469,0.717696,0.408416,71
1.36944,0.728759,-0.415663,58
1.36117,0.724053,0.0269116,63
1.36618,0.726413,-0.357222,100
1.35435,0.72012,0.080388,58
1.37822,0.732505,-0.303386,65
1.37593,0.73098,0.136312,60
1.3835,0.734691,-0.248105,76
1.34309,0.712933,0.186704,71
1.36238,0.72317,-0.189385,81
1.35933,0.721246,0.243725,60
1.37116,0.727218,-0.135789,91
1.36164,0.721865,0.29957,58
1.36594,0.72384,-0.0810161,75
1.34998,0.71538,0.352723,74
1.37657,0.729164,-0.0271908,82
1.35389,0.716849,0.410487,71
1.37185,0.724213,-0.415663,57
1.37241,0.724201,0.0270861,60
1.3772,0.726425,-0.359472,100
1.36556,0.720284,0.0809114,55
1.37717,0.726099,-0.302623,67
1.38363,0.729199,0.136835,58
1.37894,0.726416,-0.246854,75
1.36828,0.720498,0.189872,73
1.37355,0.723273,-0.190604,78
1.35647,0.713974,0.242786,57
1.38238,0.727306,-0.13666,94
1.37793,0.724657,0.302623,61
1.38425,0.72767,-0.0819581,79
1.36097,0.715434,0.354973,68
1.37898,0.724595,-0.0271908,73
1.36994,0.719542,0.414628,71
1.37424,0.71966,-0.415663,58
1.37835,0.721501,0.0271559,55
1.39169,0.728178,-0.362621,100
1.37869,0.721067,0.0815394,57
1.38653,0.725168,-0.30415,67
1.38251,0.722761,0.136486,59
1.39184,0.727328,-0.248731,75
1.37418,0.717795,0.19036,73
1.37783,0.719392,-0.190847,82
1.37296,0.716546,0.245289,54
1.37255,0.716025,-0.13544,94
1.38032,0.720084,0.302623,58
1.38842,0.723999,-0.0820628,75
1.38247,0.720586,0.359922,73
1.39214,0.725321,-0.0274003,75
1.36217,0.709401,0.411522,63
1.38373,0.718178,-0.417734,56
1.37731,0.714843,0.0270861,58
1.39941,0.726008,-0.363971,100
1.39361,0.722686,0.0822721,58
1.40138,0.726406,-0.306821,69
1.39046,0.720439,0.137009,60
1.37871,0.714046,-0.245915,71
1.38197,0.715732,0.191091,70
1.39796,0.723705,-0.193285,73
1.38072,0.714473,0.246228,60
1.39804,0.723129,-0.137706,94
1.37947,0.713216,0.30186,58
1.41236,0.729909,-0.0833189,85
1.39375,0.719987,0.362171,76
1.40888,0.7278,-0.0276795,75
1.37493,0.709961,0.414628,66
1.39825,0.719532,-0.421357,55
1.38703,0.713448,0.0272258,53
1.40033,0.719983,-0.363521,100
1.39625,0.717574,0.0822721,60
1.40914,0.724202,-0.307966,65
1.41069,0.724684,0.138752,60
1.4058,0.721862,-0.250295,73
1.37752,0.707037,0.190116,71
1.40413,0.720388,-0.193772,68
1.39563,0.715717,0.248418,56
1.39524,0.715517,-0.137183,92
1.39243,0.71377,0.30415,58
1.3989,0.716777,-0.0823768,83
1.38238,0.70801,0.358572,63
1.41866,0.726276,-0.0278191,73
1.38441,0.708436,0.416699,66
1.4128,0.720792,-0.424981,57
1.40733,0.717688,0.0275748,56
1.40978,0.71863,-0.365321,100
1.40942,0.718136,0.0829002,60
1.41866,0.722843,-0.309492,67
1.41854,0.722469,0.139275,58
1.40479,0.715158,-0.249669,71
1.39059,0.707626,0.191579,70
1.39956,0.711883,-0.192797,68
1.40868,0.716213,0.250295,57
1.42437,0.724187,-0.139798,87
1.39666,0.709794,0.304531,57
1.40139,0.71189,-0.0823768,72
1.40396,0.712886,0.363521,73
1.43188,0.72675,-0.0280286,71
1.40927,0.714962,0.423428,70
1.42565,0.721087,-0.428087,58
1.41874,0.717282,0.0277493,52
1.4262,0.720736,-0.36892,100
1.40466,0.709854,0.0824815,58
1.41942,0.717002,-0.309111,64
1.42994,0.722003,0.140146,60
1.4302,0.72182,-0.253737,61
1.40369,0.708132,0.193041,70
1.41622,0.714144,-0.194747,65
1.404,0.70798,0.249044,56
1.42689,0.71921,-0.139798,87
1.41491,0.712865,0.307966,61
1.43598,0.723165,-0.0842609,79
1.4047,0.707104,0.363071,68
1.41464,0.712107,-0.0276446,65
1.4099,0.709417,0.42291,68
1.42126,0.712643,-0.426016,57
1.42112,0.712573,0.0277493,51
1.43903,0.721242,-0.371619,100
1.42499,0.713894,0.0835282,58
1.42894,0.715559,-0.310637,64
1.42711,0.714331,0.139624,59
1.42552,0.713537,-0.252485,63
1.42023,0.710579,0.194991,70
1.42923,0.71477,-0.19621,63
1.41353,0.706608,0.250295,56
1.42582,0.712445,-0.139449,87
1.42254,0.710802,0.309111,60
1.4348,0.716614,-0.0840516,74
1.42098,0.709406,0.36667,71
1.43143,0.714308,-0.0279239,63
1.41237,0.704491,0.42291,66
1.43053,0.711367,-0.428087,56
1.43076,0.711168,0.0278889,49
1.43805,0.714481,-0.370719,100
1.43821,0.714245,0.0841562,60
1.44185,0.716056,-0.312927,64
1.44018,0.71491,0.140669,57
1.43331,0.711191,-0.253424,60
1.4227,0.705617,0.194991,70
1.44061,0.714185,-0.197428,62
1.43014,0.708686,0.252798,54
1.42996,0.708597,-0.139624,82
1.42853,0.707575,0.309874,64
